year,month,date,carrier,carrier_name,type,n_flights
2014,11,2014-11,HA,Hawaiian Airlines Inc.,On Time,25
2014,11,2014-11,HA,Hawaiian Airlines Inc.,Delayed,5
2014,11,2014-11,OO,SkyWest Airlines Inc.,On Time,580
2014,11,2014-11,OO,SkyWest Airlines Inc.,Delayed,122
2014,11,2014-11,UA,United Air Lines Inc.,On Time,587
2014,11,2014-11,UA,United Air Lines Inc.,Delayed,78
2014,11,2014-11,US,US Airways Inc.,On Time,229
2014,11,2014-11,US,US Airways Inc.,Delayed,31
2014,11,2014-11,VX,Virgin America,On Time,120
2014,11,2014-11,VX,Virgin America,Delayed,20
2014,11,2014-11,WN,Southwest Airlines Co.,On Time,2253
2014,11,2014-11,WN,Southwest Airlines Co.,Delayed,485
2014,12,2014-12,AA,American Airlines Inc.,On Time,334
2014,12,2014-12,AA,American Airlines Inc.,Delayed,128
2014,12,2014-12,AS,Alaska Airlines Inc.,On Time,379
2014,12,2014-12,AS,Alaska Airlines Inc.,Delayed,72
2014,12,2014-12,B6,JetBlue Airways,On Time,95
2014,12,2014-12,B6,JetBlue Airways,Delayed,18
2014,12,2014-12,DL,Delta Air Lines Inc.,On Time,449
2014,12,2014-12,DL,Delta Air Lines Inc.,Delayed,63
2014,12,2014-12,F9,Frontier Airlines Inc.,On Time,67
2014,12,2014-12,F9,Frontier Airlines Inc.,Delayed,35
2014,12,2014-12,HA,Hawaiian Airlines Inc.,On Time,24
2014,12,2014-12,HA,Hawaiian Airlines Inc.,Delayed,7
2014,12,2014-12,OO,SkyWest Airlines Inc.,On Time,539
2014,12,2014-12,OO,SkyWest Airlines Inc.,Delayed,236
2014,12,2014-12,UA,United Air Lines Inc.,On Time,455
2014,12,2014-12,UA,United Air Lines Inc.,Delayed,179
2014,12,2014-12,US,US Airways Inc.,On Time,236
2014,12,2014-12,US,US Airways Inc.,Delayed,40
2014,12,2014-12,VX,Virgin America,On Time,107
2014,12,2014-12,VX,Virgin America,Delayed,38
2014,12,2014-12,WN,Southwest Airlines Co.,On Time,1908
2014,12,2014-12,WN,Southwest Airlines Co.,Delayed,930
2015,1,2015-01,AA,American Airlines Inc.,On Time,351
2015,1,2015-01,AA,American Airlines Inc.,Delayed,85
2015,1,2015-01,AS,Alaska Airlines Inc.,On Time,385
2015,1,2015-01,AS,Alaska Airlines Inc.,Delayed,54
2015,1,2015-01,B6,JetBlue Airways,On Time,80
2015,1,2015-01,B6,JetBlue Airways,Delayed,18
2015,1,2015-01,DL,Delta Air Lines Inc.,On Time,418
2015,1,2015-01,DL,Delta Air Lines Inc.,Delayed,37
2015,1,2015-01,F9,Frontier Airlines Inc.,On Time,53
2015,1,2015-01,F9,Frontier Airlines Inc.,Delayed,20
2015,1,2015-01,HA,Hawaiian Airlines Inc.,On Time,26
2015,1,2015-01,HA,Hawaiian Airlines Inc.,Delayed,5
2015,1,2015-01,NK,Spirit Air Lines,On Time,102
2015,1,2015-01,NK,Spirit Air Lines,Delayed,26
2015,1,2015-01,OO,SkyWest Airlines Inc.,On Time,590
2015,1,2015-01,OO,SkyWest Airlines Inc.,Delayed,126
2015,1,2015-01,UA,United Air Lines Inc.,On Time,466
2015,1,2015-01,UA,United Air Lines Inc.,Delayed,104
2015,1,2015-01,US,US Airways Inc.,On Time,244
2015,1,2015-01,US,US Airways Inc.,Delayed,35
2015,1,2015-01,VX,Virgin America,On Time,122
2015,1,2015-01,VX,Virgin America,Delayed,16
2015,1,2015-01,WN,Southwest Airlines Co.,On Time,2217
2015,1,2015-01,WN,Southwest Airlines Co.,Delayed,504
2015,2,2015-02,AA,American Airlines Inc.,On Time,299
2015,2,2015-02,AA,American Airlines Inc.,Delayed,88
2015,2,2015-02,AS,Alaska Airlines Inc.,On Time,341
2015,2,2015-02,AS,Alaska Airlines Inc.,Delayed,51
2015,2,2015-02,B6,JetBlue Airways,On Time,67
2015,2,2015-02,B6,JetBlue Airways,Delayed,32
2015,2,2015-02,DL,Delta Air Lines Inc.,On Time,317
2015,2,2015-02,DL,Delta Air Lines Inc.,Delayed,78
2015,2,2015-02,F9,Frontier Airlines Inc.,On Time,35
2015,2,2015-02,F9,Frontier Airlines Inc.,Delayed,17
2015,2,2015-02,NK,Spirit Air Lines,On Time,95
2015,2,2015-02,NK,Spirit Air Lines,Delayed,17
2015,2,2015-02,OO,SkyWest Airlines Inc.,On Time,512
2015,2,2015-02,OO,SkyWest Airlines Inc.,Delayed,135
2015,2,2015-02,HA,Hawaiian Airlines Inc.,On Time,23
2015,2,2015-02,HA,Hawaiian Airlines Inc.,Delayed,5
2015,2,2015-02,UA,United Air Lines Inc.,On Time,407
2015,2,2015-02,UA,United Air Lines Inc.,Delayed,123
2015,2,2015-02,US,US Airways Inc.,On Time,189
2015,2,2015-02,US,US Airways Inc.,Delayed,61
2015,2,2015-02,VX,Virgin America,On Time,100
2015,2,2015-02,VX,Virgin America,Delayed,22
2015,2,2015-02,WN,Southwest Airlines Co.,On Time,1974
2015,2,2015-02,WN,Southwest Airlines Co.,Delayed,490
2015,3,2015-03,AA,American Airlines Inc.,On Time,368
2015,3,2015-03,AA,American Airlines Inc.,Delayed,95
2015,3,2015-03,AS,Alaska Airlines Inc.,On Time,416
2015,3,2015-03,AS,Alaska Airlines Inc.,Delayed,51
2015,3,2015-03,B6,JetBlue Airways,On Time,95
2015,3,2015-03,B6,JetBlue Airways,Delayed,25
2015,3,2015-03,DL,Delta Air Lines Inc.,On Time,484
2015,3,2015-03,DL,Delta Air Lines Inc.,Delayed,72
2015,3,2015-03,F9,Frontier Airlines Inc.,On Time,49
2015,3,2015-03,F9,Frontier Airlines Inc.,Delayed,12
2015,3,2015-03,HA,Hawaiian Airlines Inc.,On Time,26
2015,3,2015-03,HA,Hawaiian Airlines Inc.,Delayed,5
2015,3,2015-03,NK,Spirit Air Lines,On Time,135
2015,3,2015-03,NK,Spirit Air Lines,Delayed,20
2015,3,2015-03,OO,SkyWest Airlines Inc.,On Time,569
2015,3,2015-03,OO,SkyWest Airlines Inc.,Delayed,135
2015,3,2015-03,UA,United Air Lines Inc.,On Time,571
2015,3,2015-03,UA,United Air Lines Inc.,Delayed,113
2015,3,2015-03,US,US Airways Inc.,On Time,250
2015,3,2015-03,US,US Airways Inc.,Delayed,42
2015,3,2015-03,VX,Virgin America,On Time,128
2015,3,2015-03,VX,Virgin America,Delayed,10
2015,3,2015-03,WN,Southwest Airlines Co.,On Time,2459
2015,3,2015-03,WN,Southwest Airlines Co.,Delayed,459
2015,4,2015-04,AA,American Airlines Inc.,On Time,338
2015,4,2015-04,AA,American Airlines Inc.,Delayed,120
2015,4,2015-04,AS,Alaska Airlines Inc.,On Time,423
2015,4,2015-04,AS,Alaska Airlines Inc.,Delayed,39
2015,4,2015-04,B6,JetBlue Airways,On Time,92
2015,4,2015-04,B6,JetBlue Airways,Delayed,24
2015,4,2015-04,DL,Delta Air Lines Inc.,On Time,453
2015,4,2015-04,DL,Delta Air Lines Inc.,Delayed,73
2015,4,2015-04,F9,Frontier Airlines Inc.,On Time,64
2015,4,2015-04,F9,Frontier Airlines Inc.,Delayed,12
2015,4,2015-04,HA,Hawaiian Airlines Inc.,On Time,27
2015,4,2015-04,HA,Hawaiian Airlines Inc.,Delayed,3
2015,4,2015-04,NK,Spirit Air Lines,On Time,127
2015,4,2015-04,NK,Spirit Air Lines,Delayed,38
2015,4,2015-04,OO,SkyWest Airlines Inc.,On Time,501
2015,4,2015-04,OO,SkyWest Airlines Inc.,Delayed,108
2015,4,2015-04,UA,United Air Lines Inc.,On Time,530
2015,4,2015-04,UA,United Air Lines Inc.,Delayed,148
2015,4,2015-04,US,US Airways Inc.,On Time,212
2015,4,2015-04,US,US Airways Inc.,Delayed,57
2015,4,2015-04,VX,Virgin America,On Time,120
2015,4,2015-04,VX,Virgin America,Delayed,15
2015,4,2015-04,WN,Southwest Airlines Co.,On Time,2359
2015,4,2015-04,WN,Southwest Airlines Co.,Delayed,539
2015,5,2015-05,AA,American Airlines Inc.,On Time,348
2015,5,2015-05,AA,American Airlines Inc.,Delayed,113
2015,5,2015-05,AS,Alaska Airlines Inc.,On Time,432
2015,5,2015-05,AS,Alaska Airlines Inc.,Delayed,47
2015,5,2015-05,B6,JetBlue Airways,On Time,99
2015,5,2015-05,B6,JetBlue Airways,Delayed,20
2015,5,2015-05,DL,Delta Air Lines Inc.,On Time,448
2015,5,2015-05,DL,Delta Air Lines Inc.,Delayed,70
2015,5,2015-05,F9,Frontier Airlines Inc.,On Time,70
2015,5,2015-05,F9,Frontier Airlines Inc.,Delayed,13
2015,5,2015-05,HA,Hawaiian Airlines Inc.,On Time,30
2015,5,2015-05,HA,Hawaiian Airlines Inc.,Delayed,1
2015,5,2015-05,NK,Spirit Air Lines,On Time,126
2015,5,2015-05,NK,Spirit Air Lines,Delayed,61
2015,5,2015-05,OO,SkyWest Airlines Inc.,On Time,472
2015,5,2015-05,OO,SkyWest Airlines Inc.,Delayed,82
2015,5,2015-05,UA,United Air Lines Inc.,On Time,589
2015,5,2015-05,UA,United Air Lines Inc.,Delayed,165
2015,5,2015-05,US,US Airways Inc.,On Time,263
2015,5,2015-05,US,US Airways Inc.,Delayed,46
2015,5,2015-05,VX,Virgin America,On Time,117
2015,5,2015-05,VX,Virgin America,Delayed,46
2015,5,2015-05,WN,Southwest Airlines Co.,On Time,2335
2015,5,2015-05,WN,Southwest Airlines Co.,Delayed,602
2015,6,2015-06,AA,American Airlines Inc.,On Time,372
2015,6,2015-06,AA,American Airlines Inc.,Delayed,103
2015,6,2015-06,AS,Alaska Airlines Inc.,On Time,445
2015,6,2015-06,AS,Alaska Airlines Inc.,Delayed,55
2015,6,2015-06,B6,JetBlue Airways,On Time,109
2015,6,2015-06,B6,JetBlue Airways,Delayed,9
2015,6,2015-06,DL,Delta Air Lines Inc.,On Time,510
2015,6,2015-06,DL,Delta Air Lines Inc.,Delayed,81
2015,6,2015-06,F9,Frontier Airlines Inc.,On Time,64
2015,6,2015-06,F9,Frontier Airlines Inc.,Delayed,20
2015,6,2015-06,HA,Hawaiian Airlines Inc.,On Time,24
2015,6,2015-06,HA,Hawaiian Airlines Inc.,Delayed,6
2015,6,2015-06,NK,Spirit Air Lines,On Time,127
2015,6,2015-06,NK,Spirit Air Lines,Delayed,53
2015,6,2015-06,OO,SkyWest Airlines Inc.,On Time,453
2015,6,2015-06,OO,SkyWest Airlines Inc.,Delayed,118
2015,6,2015-06,UA,United Air Lines Inc.,On Time,553
2015,6,2015-06,UA,United Air Lines Inc.,Delayed,224
2015,6,2015-06,US,US Airways Inc.,On Time,268
2015,6,2015-06,US,US Airways Inc.,Delayed,55
2015,6,2015-06,VX,Virgin America,On Time,150
2015,6,2015-06,VX,Virgin America,Delayed,22
2015,6,2015-06,WN,Southwest Airlines Co.,On Time,2209
2015,6,2015-06,WN,Southwest Airlines Co.,Delayed,733
2015,7,2015-07,AA,American Airlines Inc.,On Time,717
2015,7,2015-07,AA,American Airlines Inc.,Delayed,138
2015,7,2015-07,AS,Alaska Airlines Inc.,On Time,481
2015,7,2015-07,AS,Alaska Airlines Inc.,Delayed,57
2015,7,2015-07,B6,JetBlue Airways,On Time,100
2015,7,2015-07,B6,JetBlue Airways,Delayed,24
2015,7,2015-07,DL,Delta Air Lines Inc.,On Time,538
2015,7,2015-07,DL,Delta Air Lines Inc.,Delayed,93
2015,7,2015-07,F9,Frontier Airlines Inc.,On Time,51
2015,7,2015-07,F9,Frontier Airlines Inc.,Delayed,14
2015,7,2015-07,HA,Hawaiian Airlines Inc.,On Time,19
2015,7,2015-07,HA,Hawaiian Airlines Inc.,Delayed,12
2015,7,2015-07,NK,Spirit Air Lines,On Time,146
2015,7,2015-07,NK,Spirit Air Lines,Delayed,40
2015,7,2015-07,OO,SkyWest Airlines Inc.,On Time,454
2015,7,2015-07,OO,SkyWest Airlines Inc.,Delayed,176
2015,7,2015-07,UA,United Air Lines Inc.,On Time,612
2015,7,2015-07,UA,United Air Lines Inc.,Delayed,181
2015,7,2015-07,VX,Virgin America,On Time,146
2015,7,2015-07,VX,Virgin America,Delayed,30
2015,7,2015-07,WN,Southwest Airlines Co.,On Time,2203
2015,7,2015-07,WN,Southwest Airlines Co.,Delayed,799
2015,8,2015-08,AA,American Airlines Inc.,On Time,699
2015,8,2015-08,AA,American Airlines Inc.,Delayed,132
2015,8,2015-08,AS,Alaska Airlines Inc.,On Time,450
2015,8,2015-08,AS,Alaska Airlines Inc.,Delayed,67
2015,8,2015-08,B6,JetBlue Airways,On Time,100
2015,8,2015-08,B6,JetBlue Airways,Delayed,24
2015,8,2015-08,DL,Delta Air Lines Inc.,On Time,551
2015,8,2015-08,DL,Delta Air Lines Inc.,Delayed,92
2015,8,2015-08,F9,Frontier Airlines Inc.,On Time,55
2015,8,2015-08,F9,Frontier Airlines Inc.,Delayed,6
2015,8,2015-08,HA,Hawaiian Airlines Inc.,On Time,27
2015,8,2015-08,HA,Hawaiian Airlines Inc.,Delayed,4
2015,8,2015-08,NK,Spirit Air Lines,On Time,152
2015,8,2015-08,NK,Spirit Air Lines,Delayed,34
2015,8,2015-08,OO,SkyWest Airlines Inc.,On Time,514
2015,8,2015-08,OO,SkyWest Airlines Inc.,Delayed,130
2015,8,2015-08,UA,United Air Lines Inc.,On Time,643
2015,8,2015-08,UA,United Air Lines Inc.,Delayed,132
2015,8,2015-08,VX,Virgin America,On Time,157
2015,8,2015-08,VX,Virgin America,Delayed,26
2015,8,2015-08,WN,Southwest Airlines Co.,On Time,2316
2015,8,2015-08,WN,Southwest Airlines Co.,Delayed,565
2015,9,2015-09,AA,American Airlines Inc.,On Time,602
2015,9,2015-09,AA,American Airlines Inc.,Delayed,99
2015,9,2015-09,AS,Alaska Airlines Inc.,On Time,414
2015,9,2015-09,AS,Alaska Airlines Inc.,Delayed,41
2015,9,2015-09,B6,JetBlue Airways,On Time,98
2015,9,2015-09,B6,JetBlue Airways,Delayed,15
2015,9,2015-09,DL,Delta Air Lines Inc.,On Time,468
2015,9,2015-09,DL,Delta Air Lines Inc.,Delayed,30
2015,9,2015-09,F9,Frontier Airlines Inc.,On Time,73
2015,9,2015-09,F9,Frontier Airlines Inc.,Delayed,9
2015,9,2015-09,HA,Hawaiian Airlines Inc.,On Time,19
2015,9,2015-09,HA,Hawaiian Airlines Inc.,Delayed,11
2015,9,2015-09,NK,Spirit Air Lines,On Time,153
2015,9,2015-09,NK,Spirit Air Lines,Delayed,27
2015,9,2015-09,OO,SkyWest Airlines Inc.,On Time,523
2015,9,2015-09,OO,SkyWest Airlines Inc.,Delayed,107
2015,9,2015-09,UA,United Air Lines Inc.,On Time,631
2015,9,2015-09,UA,United Air Lines Inc.,Delayed,72
2015,9,2015-09,VX,Virgin America,On Time,161
2015,9,2015-09,VX,Virgin America,Delayed,8
2015,9,2015-09,WN,Southwest Airlines Co.,On Time,2309
2015,9,2015-09,WN,Southwest Airlines Co.,Delayed,303
2015,10,2015-10,AA,American Airlines Inc.,On Time,638
2015,10,2015-10,AA,American Airlines Inc.,Delayed,83
2015,10,2015-10,AS,Alaska Airlines Inc.,On Time,435
2015,10,2015-10,AS,Alaska Airlines Inc.,Delayed,40
2015,10,2015-10,B6,JetBlue Airways,On Time,103
2015,10,2015-10,B6,JetBlue Airways,Delayed,15
2015,10,2015-10,DL,Delta Air Lines Inc.,On Time,483
2015,10,2015-10,DL,Delta Air Lines Inc.,Delayed,29
2015,10,2015-10,F9,Frontier Airlines Inc.,On Time,96
2015,10,2015-10,F9,Frontier Airlines Inc.,Delayed,10
2015,10,2015-10,NK,Spirit Air Lines,On Time,161
2015,10,2015-10,NK,Spirit Air Lines,Delayed,25
2015,10,2015-10,OO,SkyWest Airlines Inc.,On Time,386
2015,10,2015-10,OO,SkyWest Airlines Inc.,Delayed,48
2015,10,2015-10,HA,Hawaiian Airlines Inc.,On Time,24
2015,10,2015-10,HA,Hawaiian Airlines Inc.,Delayed,7
2015,10,2015-10,UA,United Air Lines Inc.,On Time,681
2015,10,2015-10,UA,United Air Lines Inc.,Delayed,83
2015,10,2015-10,VX,Virgin America,On Time,159
2015,10,2015-10,VX,Virgin America,Delayed,18
2015,10,2015-10,WN,Southwest Airlines Co.,On Time,2380
2015,10,2015-10,WN,Southwest Airlines Co.,Delayed,303
2015,11,2015-11,AA,American Airlines Inc.,On Time,556
2015,11,2015-11,AA,American Airlines Inc.,Delayed,137
2015,11,2015-11,AS,Alaska Airlines Inc.,On Time,378
2015,11,2015-11,AS,Alaska Airlines Inc.,Delayed,50
2015,11,2015-11,B6,JetBlue Airways,On Time,95
2015,11,2015-11,B6,JetBlue Airways,Delayed,15
2015,11,2015-11,DL,Delta Air Lines Inc.,On Time,441
2015,11,2015-11,DL,Delta Air Lines Inc.,Delayed,56
2015,11,2015-11,F9,Frontier Airlines Inc.,On Time,42
2015,11,2015-11,F9,Frontier Airlines Inc.,Delayed,11
2015,11,2015-11,HA,Hawaiian Airlines Inc.,On Time,27
2015,11,2015-11,HA,Hawaiian Airlines Inc.,Delayed,3
2015,11,2015-11,NK,Spirit Air Lines,On Time,124
2015,11,2015-11,NK,Spirit Air Lines,Delayed,56
2015,11,2015-11,OO,SkyWest Airlines Inc.,On Time,318
2015,11,2015-11,OO,SkyWest Airlines Inc.,Delayed,53
2015,11,2015-11,UA,United Air Lines Inc.,On Time,620
2015,11,2015-11,UA,United Air Lines Inc.,Delayed,98
2015,11,2015-11,VX,Virgin America,On Time,141
2015,11,2015-11,VX,Virgin America,Delayed,29
2015,11,2015-11,WN,Southwest Airlines Co.,On Time,2226
2015,11,2015-11,WN,Southwest Airlines Co.,Delayed,489
2015,12,2015-12,AA,American Airlines Inc.,On Time,624
2015,12,2015-12,AA,American Airlines Inc.,Delayed,165
2015,12,2015-12,AS,Alaska Airlines Inc.,On Time,396
2015,12,2015-12,AS,Alaska Airlines Inc.,Delayed,66
2015,12,2015-12,B6,JetBlue Airways,On Time,89
2015,12,2015-12,B6,JetBlue Airways,Delayed,27
2015,12,2015-12,DL,Delta Air Lines Inc.,On Time,460
2015,12,2015-12,DL,Delta Air Lines Inc.,Delayed,84
2015,12,2015-12,F9,Frontier Airlines Inc.,On Time,47
2015,12,2015-12,F9,Frontier Airlines Inc.,Delayed,9
2015,12,2015-12,HA,Hawaiian Airlines Inc.,On Time,26
2015,12,2015-12,HA,Hawaiian Airlines Inc.,Delayed,5
2015,12,2015-12,NK,Spirit Air Lines,On Time,123
2015,12,2015-12,NK,Spirit Air Lines,Delayed,63
2015,12,2015-12,OO,SkyWest Airlines Inc.,On Time,282
2015,12,2015-12,OO,SkyWest Airlines Inc.,Delayed,79
2015,12,2015-12,UA,United Air Lines Inc.,On Time,563
2015,12,2015-12,UA,United Air Lines Inc.,Delayed,153
2015,12,2015-12,VX,Virgin America,On Time,127
2015,12,2015-12,VX,Virgin America,Delayed,49
2015,12,2015-12,WN,Southwest Airlines Co.,On Time,2111
2015,12,2015-12,WN,Southwest Airlines Co.,Delayed,683
2016,1,2016-01,AA,American Airlines Inc.,On Time,606
2016,1,2016-01,AA,American Airlines Inc.,Delayed,112
2016,1,2016-01,AS,Alaska Airlines Inc.,On Time,397
2016,1,2016-01,AS,Alaska Airlines Inc.,Delayed,51
2016,1,2016-01,B6,JetBlue Airways,On Time,90
2016,1,2016-01,B6,JetBlue Airways,Delayed,18
2016,1,2016-01,DL,Delta Air Lines Inc.,On Time,455
2016,1,2016-01,DL,Delta Air Lines Inc.,Delayed,48
2016,1,2016-01,F9,Frontier Airlines Inc.,On Time,53
2016,1,2016-01,F9,Frontier Airlines Inc.,Delayed,7
2016,1,2016-01,HA,Hawaiian Airlines Inc.,On Time,30
2016,1,2016-01,HA,Hawaiian Airlines Inc.,Delayed,1
2016,1,2016-01,NK,Spirit Air Lines,On Time,134
2016,1,2016-01,NK,Spirit Air Lines,Delayed,52
2016,1,2016-01,OO,SkyWest Airlines Inc.,On Time,324
2016,1,2016-01,OO,SkyWest Airlines Inc.,Delayed,68
2016,1,2016-01,UA,United Air Lines Inc.,On Time,582
2016,1,2016-01,UA,United Air Lines Inc.,Delayed,58
2016,1,2016-01,VX,Virgin America,On Time,116
2016,1,2016-01,VX,Virgin America,Delayed,48
2016,1,2016-01,WN,Southwest Airlines Co.,On Time,2358
2016,1,2016-01,WN,Southwest Airlines Co.,Delayed,408
2016,2,2016-02,AA,American Airlines Inc.,On Time,584
2016,2,2016-02,AA,American Airlines Inc.,Delayed,102
2016,2,2016-02,AS,Alaska Airlines Inc.,On Time,373
2016,2,2016-02,AS,Alaska Airlines Inc.,Delayed,42
2016,2,2016-02,B6,JetBlue Airways,On Time,89
2016,2,2016-02,B6,JetBlue Airways,Delayed,15
2016,2,2016-02,DL,Delta Air Lines Inc.,On Time,446
2016,2,2016-02,DL,Delta Air Lines Inc.,Delayed,44
2016,2,2016-02,F9,Frontier Airlines Inc.,On Time,66
2016,2,2016-02,F9,Frontier Airlines Inc.,Delayed,4
2016,2,2016-02,HA,Hawaiian Airlines Inc.,On Time,26
2016,2,2016-02,HA,Hawaiian Airlines Inc.,Delayed,3
2016,2,2016-02,NK,Spirit Air Lines,On Time,119
2016,2,2016-02,NK,Spirit Air Lines,Delayed,52
2016,2,2016-02,OO,SkyWest Airlines Inc.,On Time,321
2016,2,2016-02,OO,SkyWest Airlines Inc.,Delayed,67
2016,2,2016-02,UA,United Air Lines Inc.,On Time,521
2016,2,2016-02,UA,United Air Lines Inc.,Delayed,62
2016,2,2016-02,VX,Virgin America,On Time,131
2016,2,2016-02,VX,Virgin America,Delayed,22
2016,2,2016-02,WN,Southwest Airlines Co.,On Time,2343
2016,2,2016-02,WN,Southwest Airlines Co.,Delayed,253
2016,3,2016-03,AA,American Airlines Inc.,On Time,677
2016,3,2016-03,AA,American Airlines Inc.,Delayed,125
2016,3,2016-03,AS,Alaska Airlines Inc.,On Time,423
2016,3,2016-03,AS,Alaska Airlines Inc.,Delayed,40
2016,3,2016-03,B6,JetBlue Airways,On Time,94
2016,3,2016-03,B6,JetBlue Airways,Delayed,22
2016,3,2016-03,DL,Delta Air Lines Inc.,On Time,534
2016,3,2016-03,DL,Delta Air Lines Inc.,Delayed,80
2016,3,2016-03,F9,Frontier Airlines Inc.,On Time,45
2016,3,2016-03,F9,Frontier Airlines Inc.,Delayed,12
2016,3,2016-03,HA,Hawaiian Airlines Inc.,On Time,31
2016,3,2016-03,HA,Hawaiian Airlines Inc.,Delayed,0
2016,3,2016-03,NK,Spirit Air Lines,On Time,112
2016,3,2016-03,NK,Spirit Air Lines,Delayed,74
2016,3,2016-03,OO,SkyWest Airlines Inc.,On Time,345
2016,3,2016-03,OO,SkyWest Airlines Inc.,Delayed,99
2016,3,2016-03,UA,United Air Lines Inc.,On Time,542
2016,3,2016-03,UA,United Air Lines Inc.,Delayed,109
2016,3,2016-03,VX,Virgin America,On Time,118
2016,3,2016-03,VX,Virgin America,Delayed,50
2016,3,2016-03,WN,Southwest Airlines Co.,On Time,2430
2016,3,2016-03,WN,Southwest Airlines Co.,Delayed,485
2016,4,2016-04,AA,American Airlines Inc.,On Time,652
2016,4,2016-04,AA,American Airlines Inc.,Delayed,118
2016,4,2016-04,AS,Alaska Airlines Inc.,On Time,433
2016,4,2016-04,AS,Alaska Airlines Inc.,Delayed,34
2016,4,2016-04,B6,JetBlue Airways,On Time,98
2016,4,2016-04,B6,JetBlue Airways,Delayed,12
2016,4,2016-04,DL,Delta Air Lines Inc.,On Time,590
2016,4,2016-04,DL,Delta Air Lines Inc.,Delayed,42
2016,4,2016-04,F9,Frontier Airlines Inc.,On Time,72
2016,4,2016-04,F9,Frontier Airlines Inc.,Delayed,3
2016,4,2016-04,HA,Hawaiian Airlines Inc.,On Time,22
2016,4,2016-04,HA,Hawaiian Airlines Inc.,Delayed,8
2016,4,2016-04,NK,Spirit Air Lines,On Time,132
2016,4,2016-04,NK,Spirit Air Lines,Delayed,48
2016,4,2016-04,OO,SkyWest Airlines Inc.,On Time,396
2016,4,2016-04,OO,SkyWest Airlines Inc.,Delayed,42
2016,4,2016-04,UA,United Air Lines Inc.,On Time,589
2016,4,2016-04,UA,United Air Lines Inc.,Delayed,79
2016,4,2016-04,VX,Virgin America,On Time,122
2016,4,2016-04,VX,Virgin America,Delayed,40
2016,4,2016-04,WN,Southwest Airlines Co.,On Time,2316
2016,4,2016-04,WN,Southwest Airlines Co.,Delayed,529
2016,5,2016-05,AA,American Airlines Inc.,On Time,663
2016,5,2016-05,AA,American Airlines Inc.,Delayed,112
2016,5,2016-05,AS,Alaska Airlines Inc.,On Time,443
2016,5,2016-05,AS,Alaska Airlines Inc.,Delayed,37
2016,5,2016-05,B6,JetBlue Airways,On Time,104
2016,5,2016-05,B6,JetBlue Airways,Delayed,15
2016,5,2016-05,DL,Delta Air Lines Inc.,On Time,552
2016,5,2016-05,DL,Delta Air Lines Inc.,Delayed,63
2016,5,2016-05,F9,Frontier Airlines Inc.,On Time,72
2016,5,2016-05,F9,Frontier Airlines Inc.,Delayed,16
2016,5,2016-05,HA,Hawaiian Airlines Inc.,On Time,27
2016,5,2016-05,HA,Hawaiian Airlines Inc.,Delayed,4
2016,5,2016-05,NK,Spirit Air Lines,On Time,157
2016,5,2016-05,NK,Spirit Air Lines,Delayed,29
2016,5,2016-05,OO,SkyWest Airlines Inc.,On Time,376
2016,5,2016-05,OO,SkyWest Airlines Inc.,Delayed,70
2016,5,2016-05,UA,United Air Lines Inc.,On Time,603
2016,5,2016-05,UA,United Air Lines Inc.,Delayed,101
2016,5,2016-05,VX,Virgin America,On Time,130
2016,5,2016-05,VX,Virgin America,Delayed,41
2016,5,2016-05,WN,Southwest Airlines Co.,On Time,2359
2016,5,2016-05,WN,Southwest Airlines Co.,Delayed,597
2016,6,2016-06,AA,American Airlines Inc.,On Time,660
2016,6,2016-06,AA,American Airlines Inc.,Delayed,198
2016,6,2016-06,AS,Alaska Airlines Inc.,On Time,447
2016,6,2016-06,AS,Alaska Airlines Inc.,Delayed,57
2016,6,2016-06,B6,JetBlue Airways,On Time,116
2016,6,2016-06,B6,JetBlue Airways,Delayed,17
2016,6,2016-06,DL,Delta Air Lines Inc.,On Time,537
2016,6,2016-06,DL,Delta Air Lines Inc.,Delayed,96
2016,6,2016-06,F9,Frontier Airlines Inc.,On Time,65
2016,6,2016-06,F9,Frontier Airlines Inc.,Delayed,22
2016,6,2016-06,HA,Hawaiian Airlines Inc.,On Time,25
2016,6,2016-06,HA,Hawaiian Airlines Inc.,Delayed,5
2016,6,2016-06,NK,Spirit Air Lines,On Time,144
2016,6,2016-06,NK,Spirit Air Lines,Delayed,36
2016,6,2016-06,OO,SkyWest Airlines Inc.,On Time,492
2016,6,2016-06,OO,SkyWest Airlines Inc.,Delayed,93
2016,6,2016-06,UA,United Air Lines Inc.,On Time,606
2016,6,2016-06,UA,United Air Lines Inc.,Delayed,121
2016,6,2016-06,VX,Virgin America,On Time,128
2016,6,2016-06,VX,Virgin America,Delayed,43
2016,6,2016-06,WN,Southwest Airlines Co.,On Time,2292
2016,6,2016-06,WN,Southwest Airlines Co.,Delayed,676
2016,7,2016-07,AA,American Airlines Inc.,On Time,661
2016,7,2016-07,AA,American Airlines Inc.,Delayed,228
